,0,1,2,3,4,5,Nsats,Hdop,Latitude,Longitude,Altitude,Speed,12,13,14,15
3908,533363,2353631381,0,4,197562400,2377,28,0.58,18.0756277,73.9830243,673.69,0.039,121.8499,-0.017,0,1
3909,533364,2353631381,0,4,197562400,2377,28,0.58,18.0756277,73.9830243,673.69,0.039,121.8499,-0.017,0,1
3910,533516,2353831392,0,4,197562600,2377,28,0.58,18.0756277,73.9830243,673.68,0.018,121.8499,0.018,0,1
3911,533517,2353831392,0,4,197562600,2377,28,0.58,18.0756277,73.9830243,673.68,0.018,121.8499,0.018,0,1
3912,533672,2354031326,0,4,197562800,2377,28,0.58,18.0756278,73.9830243,673.66,0.042,121.8499,0.035,0,1
3913,533673,2354031326,0,4,197562800,2377,28,0.58,18.0756278,73.9830243,673.66,0.042,121.8499,0.035,0,1
3914,533823,2354231376,0,4,197563000,2377,28,0.58,18.0756278,73.9830242,673.64,0.032,121.8499,0.033,0,1
3915,533961,2354431393,0,4,197563200,2377,27,0.59,18.0756279,73.9830243,673.66,0.034,121.8499,-0.059,0,1
3916,534112,2354631557,0,4,197563400,2377,27,0.59,18.0756279,73.9830244,673.66,0.017,121.8499,-0.09200001,0,0
3917,534250,2354831374,0,4,197563600,2377,27,0.59,18.0756279,73.9830243,673.66,0.003,121.8499,-0.1,0,0
3918,534390,2355031319,0,4,197563800,2377,27,0.59,18.0756279,73.9830243,673.67,0.022,121.8499,-0.07300001,0,0
3919,534531,2355251237,0,4,197564000,2377,27,0.59,18.075628,73.9830243,673.66,0.013,121.8499,-0.038,0,0
3920,534666,2355431347,0,4,197564200,2377,27,0.59,18.075628,73.9830243,673.66,0.021,121.8499,-0.025,0,0
3921,534814,2355631415,0,4,197564400,2377,27,0.59,18.075628,73.9830243,673.64,0.024,121.8499,-0.015,0,0
3922,534952,2355831383,0,4,197564600,2377,27,0.59,18.075628,73.9830244,673.64,0.028,121.8499,0.025,0,0
3923,535092,2356031354,0,4,197564800,2377,27,0.59,18.0756281,73.9830244,673.63,0.063,121.8499,0.013,0,0
3924,535230,2356231386,0,4,197565000,2377,27,0.59,18.0756281,73.9830245,673.63,0.015,121.8499,-0.017,0,0
3925,535368,2356431370,0,4,197565200,2377,27,0.59,18.0756281,73.9830245,673.63,0.032,121.8499,0.04,0,0
3926,535516,2356631372,0,4,197565400,2377,27,0.59,18.0756282,73.9830246,673.63,0.026,121.8499,-0.011,0,0
3927,535654,2356831365,0,4,197565600,2377,27,0.59,18.0756282,73.9830246,673.63,0.029,121.8499,-0.038,0,0
3928,535794,2357031358,0,4,197565800,2377,27,0.59,18.0756282,73.9830246,673.64,0.015,121.8499,-0.06,0,0
3929,535932,2357231377,0,4,197566000,2377,27,0.59,18.0756283,73.9830246,673.63,0.035,121.8499,-0.053,0,0
3930,536073,2357431350,0,4,197566200,2377,27,0.59,18.0756283,73.9830247,673.65,0.026,121.8499,-0.028,0,0
3931,536221,2357631435,0,4,197566400,2377,27,0.59,18.0756282,73.9830247,673.65,0.005,121.8499,0.012,0,0
3932,536359,2357831397,0,4,197566600,2377,27,0.59,18.0756282,73.9830247,673.65,0.014,121.8499,-0.005,0,0
3933,536498,2358031397,0,4,197566800,2377,27,0.59,18.0756282,73.9830247,673.65,0.042,121.8499,0.046,0,0
3934,536637,2358231458,0,4,197567000,2377,27,0.59,18.0756282,73.9830247,673.65,0.01,121.8499,-0.044,0,0
3935,536775,2358431338,0,4,197567200,2377,27,0.59,18.0756282,73.9830247,673.64,0.042,121.8499,0.078,0,0
3936,536924,2358631395,0,4,197567400,2377,27,0.59,18.0756282,73.9830248,673.64,0.018,121.8499,0.038,0,0
3937,537062,2358831376,0,4,197567600,2377,27,0.59,18.0756282,73.9830248,673.63,0.027,121.8499,0.034,0,0
3938,537201,2359031403,0,4,197567800,2377,27,0.59,18.0756283,73.9830247,673.62,0.006,121.8499,0.016,0,0
3939,537340,2359231380,0,4,197568000,2377,27,0.59,18.0756283,73.9830248,673.63,0.025,121.8499,0.02,0,0
3940,537478,2359431325,0,4,197568200,2377,27,0.59,18.0756283,73.9830248,673.63,0.053,121.8499,-0.002,0,0
3941,537628,2359631581,0,4,197568400,2377,27,0.59,18.0756283,73.9830249,673.63,0.054,121.8499,0.043,0,0
3942,537766,2359831383,0,4,197568600,2377,27,0.59,18.0756284,73.9830249,673.64,0.074,121.8499,0.011,0,0
3943,537905,2360031418,0,4,197568800,2377,27,0.59,18.0756284,73.9830249,673.64,0.019,121.8499,-0.007,0,0
3944,538044,2360231357,0,4,197569000,2377,27,0.59,18.0756284,73.9830249,673.64,0.025,121.8499,0.006,0,0
3945,538182,2360431328,0,4,197569200,2377,27,0.59,18.0756284,73.9830249,673.65,0.041,121.8499,-0.007,0,0
3946,538332,2360631407,0,4,197569400,2377,27,0.59,18.0756283,73.9830248,673.66,0.044,121.8499,-0.02,0,0
3947,538469,2360831359,0,4,197569600,2377,27,0.59,18.0756283,73.9830248,673.66,0.062,121.8499,0.005,0,0
3948,538608,2361031385,0,4,197569800,2377,27,0.59,18.0756282,73.9830247,673.66,0.027,121.8499,0.04,0,0
3949,538747,2361231402,0,4,197570000,2377,27,0.59,18.0756282,73.9830247,673.66,0.027,121.8499,0.051,0,0
3950,538885,2361431390,0,4,197570200,2377,27,0.59,18.0756283,73.9830246,673.64,0.026,121.8499,0.04,0,0
3951,539034,2361631456,0,4,197570400,2377,27,0.59,18.0756283,73.9830246,673.63,0.018,121.8499,0.07300001,0,0
3952,539173,2361831339,0,4,197570600,2377,27,0.59,18.0756283,73.9830245,673.62,0.019,121.8499,0.027,0,0
3953,539318,2362031365,0,4,197570800,2377,27,0.59,18.0756284,73.9830245,673.63,0.025,121.8499,0.008,0,0
3954,539458,2362231395,0,4,197571000,2377,27,0.59,18.0756283,73.9830245,673.63,0.014,121.8499,-0.075,0,0
3955,539598,2362431414,0,4,197571200,2377,27,0.59,18.0756283,73.9830244,673.64,0.045,121.8499,-0.047,0,0
3956,539749,2362631484,0,4,197571400,2377,27,0.59,18.0756283,73.9830243,673.64,0.02,121.8499,-0.019,0,0
3957,539887,2362831380,0,4,197571600,2377,27,0.59,18.0756283,73.9830243,673.64,0.018,121.8499,-0.021,0,0
3958,540026,2363031394,0,4,197571800,2377,27,0.59,18.0756283,73.9830242,673.65,0.113,121.8499,-0.15,0,0
3959,540165,2363231434,0,4,197572000,2377,27,0.59,18.0756283,73.9830241,673.78,0.152,121.8499,-0.594,0,0
3960,540306,2363431418,0,4,197572200,2377,27,0.59,18.0756285,73.9830238,673.93,0.267,30.47606,-1.082,0,0
3961,540455,2363631405,0,4,197572400,2377,27,0.59,18.0756288,73.9830236,674.19,0.243,1.75485,-1.365,0,0
3962,540593,2363831340,0,4,197572600,2377,27,0.59,18.0756291,73.9830234,674.53,0.197,330.2365,-1.806,0,0
3963,540732,2364031361,0,4,197572800,2377,27,0.59,18.0756292,73.983023,674.91,0.216,306.6049,-2.041,0,0
3964,540871,2364231379,0,4,197573000,2377,27,0.59,18.0756293,73.9830227,675.35,0.086,306.6049,-2.216,0,0
3965,541010,2364431369,0,4,197573200,2377,27,0.59,18.0756293,73.9830226,675.82,0.1,306.6049,-2.361,0,0
3966,541161,2364631597,0,4,197573400,2377,27,0.59,18.0756293,73.9830225,676.27,0.05,306.6049,-2.284,0,0
3967,541299,2364831408,0,4,197573600,2377,27,0.59,18.0756294,73.9830224,676.75,0.072,306.6049,-2.311,0,0
3968,541442,2365031376,0,4,197573800,2377,27,0.59,18.0756294,73.9830224,677.2,0.026,306.6049,-2.097,0,0
3969,541585,2365251352,0,4,197574000,2377,27,0.59,18.0756295,73.9830224,677.58,0.07,306.6049,-1.893,0,0
3970,541719,2365431374,0,4,197574200,2377,27,0.59,18.0756296,73.9830224,677.95,0.08400001,306.6049,-1.783,0,0
3971,541868,2365631442,0,4,197574400,2377,27,0.59,18.0756297,73.9830224,678.34,0.063,306.6049,-1.84,0,0
3972,542006,2365831378,0,4,197574600,2377,27,0.59,18.0756298,73.9830226,678.73,0.127,306.6049,-1.853,0,0
3973,542145,2366031469,0,4,197574800,2377,27,0.59,18.0756298,73.9830229,679.12,0.196,23.19747,-1.978,0,0
3974,542283,2366231381,0,4,197575000,2377,27,0.59,18.0756296,73.9830231,679.49,0.175,23.19747,-1.893,0,0
3975,542421,2366431384,0,4,197575200,2377,27,0.59,18.0756292,73.9830233,679.89,0.336,108.4119,-1.875,0,0
3976,542570,2366631412,0,4,197575400,2377,27,0.59,18.0756287,73.9830237,680.27,0.304,119.6619,-1.927,0,0
3977,542708,2366831373,0,4,197575600,2377,27,0.59,18.0756283,73.9830241,680.65,0.301,131.9418,-1.919,0,0
3978,542848,2367031396,0,4,197575800,2377,27,0.59,18.0756277,73.9830245,681.02,0.374,143.877,-1.729,0,0
3979,542986,2367231396,0,4,197576000,2377,27,0.59,18.0756271,73.9830248,681.35,0.346,146.4074,-1.588,0,0
3980,543124,2367431393,0,4,197576200,2377,27,0.59,18.0756266,73.9830251,681.75,0.189,146.4074,-1.631,0,0
3981,543276,2367631382,0,4,197576400,2377,27,0.59,18.0756262,73.9830254,682.1,0.295,144.5096,-1.651,0,0
3982,543414,2367831389,0,4,197576600,2377,27,0.59,18.0756256,73.9830259,682.46,0.361,140.3496,-1.543,0,0
3983,543553,2368031401,0,4,197576800,2377,27,0.59,18.0756252,73.9830263,682.73,0.229,137.5599,-1.328,0,0
3984,543691,2368231375,0,4,197577000,2377,27,0.59,18.0756249,73.9830268,683.01,0.302,129.533,-1.167,0,0
3985,543835,2368431428,0,4,197577200,2377,27,0.59,18.0756245,73.9830275,683.3,0.331,119.2314,-1.126,0,0
3986,543988,2368631404,0,4,197577400,2377,27,0.59,18.0756242,73.9830282,683.55,0.405,120.2781,-1.102,0,0
3987,544126,2368831438,0,4,197577600,2377,27,0.59,18.0756238,73.9830289,683.75,0.36,113.1235,-0.927,0,0
3988,544265,2369031441,0,4,197577800,2377,27,0.59,18.0756236,73.9830295,683.94,0.31,113.2724,-0.791,0,0
3989,544403,2369231466,0,4,197578000,2377,27,0.59,18.0756234,73.9830299,684.11,0.14,113.2724,-0.715,0,0
3990,544541,2369431381,0,4,197578200,2377,27,0.59,18.0756234,73.9830302,684.2,0.263,77.68273,-0.462,0,0
3991,544692,2369631565,0,4,197578400,2377,27,0.59,18.0756235,73.9830304,684.28,0.089,77.68273,-0.293,0,0
3992,544830,2369831360,0,4,197578600,2377,27,0.59,18.0756234,73.9830306,684.31,0.151,72.97665,-0.101,0,0
3993,544972,2370031359,0,4,197578800,2377,27,0.59,18.0756235,73.9830307,684.33,0.066,72.97665,0.064,0,0
3994,545110,2370231408,0,4,197579000,2377,27,0.59,18.0756235,73.9830308,684.34,0.056,72.97665,0.062,0,0
3995,545248,2370431364,0,4,197579200,2377,27,0.59,18.0756236,73.9830307,684.31,0.09500001,72.97665,0.192,0,0
3996,545397,2370631444,0,4,197579400,2377,27,0.59,18.0756236,73.9830305,684.27,0.192,7.8603,0.237,0,0
3997,545537,2370831405,0,4,197579600,2377,27,0.59,18.0756237,73.9830301,684.25,0.179,7.8603,0.145,0,0
3998,545676,2371031448,0,4,197579800,2377,27,0.59,18.0756237,73.9830297,684.22,0.209,323.2761,0.179,0,0
3999,545815,2371231379,0,4,197580000,2377,27,0.59,18.0756237,73.9830293,684.21,0.239,304.5958,0.022,0,0
4000,545953,2371431364,0,4,197580200,2377,27,0.59,18.0756238,73.9830289,684.23,0.207,302.9927,0.089,0,0
4001,546102,2371631350,0,4,197580400,2377,27,0.59,18.0756238,73.9830284,684.23,0.28,293.0508,0.015,0,0
4002,546241,2371831379,0,4,197580600,2377,27,0.59,18.0756239,73.9830278,684.25,0.322,292.5435,0.07,0,0
4003,546380,2372031402,0,4,197580800,2377,27,0.59,18.0756239,73.9830272,684.26,0.365,286.6024,0.029,0,0
4004,546518,2372231439,0,4,197581000,2377,27,0.59,18.075624,73.9830265,684.27,0.312,289.1152,-0.004,0,0
4005,546656,2372431419,0,4,197581200,2377,27,0.59,18.075624,73.9830259,684.3,0.362,287.1995,-0.035,0,0
4006,546804,2372631394,0,4,197581400,2377,27,0.59,18.0756241,73.9830252,684.32,0.349,286.6609,-0.05,0,0
4007,546946,2372831430,0,4,197581600,2377,27,0.59,18.0756242,73.9830246,684.36,0.316,282.6541,-0.014,0,0
4008,547085,2373031384,0,4,197581800,2377,27,0.59,18.0756242,73.983024,684.38,0.285,280.5706,-0.071,0,0
4009,547223,2373231421,0,4,197582000,2377,27,0.59,18.0756241,73.9830235,684.41,0.262,273.9221,-0.01,0,0
4010,547361,2373431384,0,4,197582200,2377,27,0.59,18.075624,73.983023,684.43,0.243,267.4526,0.018,0,0
4011,547509,2373631419,0,4,197582400,2377,27,0.59,18.0756238,73.9830226,684.46,0.225,258.9483,-0.052,0,0
4012,547648,2373831417,0,4,197582600,2377,27,0.59,18.0756236,73.9830222,684.48,0.203,253.1596,-0.03,0,0
4013,547788,2374031357,0,4,197582800,2377,27,0.59,18.0756233,73.9830218,684.48,0.242,244.7864,-0.014,0,0
4014,547925,2374231391,0,4,197583000,2377,27,0.59,18.075623,73.9830214,684.49,0.147,242.903,0.015,0,0
4015,548063,2374431384,0,4,197583200,2377,27,0.59,18.0756228,73.9830212,684.5,0.143,242.903,0.025,0,0
4016,548213,2374631508,0,4,197583400,2377,27,0.59,18.0756226,73.9830211,684.51,0.071,242.903,0.016,0,0
4017,548351,2374831411,0,4,197583600,2377,27,0.59,18.0756223,73.983021,684.56,0.094,242.903,-0.046,0,0
4018,548491,2375031394,0,4,197583800,2377,27,0.59,18.0756221,73.983021,684.6,0.061,242.903,-0.016,0,0
4019,548629,2375231397,0,4,197584000,2377,27,0.59,18.0756219,73.9830211,684.64,0.085,242.903,0.013,0,0
4020,548767,2375431362,0,4,197584200,2377,27,0.59,18.0756217,73.9830212,684.69,0.085,242.903,-0.02,0,0
4021,548915,2375631390,0,4,197584400,2377,27,0.59,18.0756215,73.9830214,684.73,0.116,242.903,-0.024,0,0
4022,549053,2375831356,0,4,197584600,2377,27,0.59,18.0756213,73.9830216,684.75,0.174,194.7407,-0.074,0,0
4023,549193,2376031348,0,4,197584800,2377,27,0.59,18.075621,73.9830218,684.78,0.156,194.7407,-0.05,0,0
4024,549331,2376231430,0,4,197585000,2377,27,0.59,18.0756207,73.983022,684.81,0.177,163.6019,-0.048,0,0
4025,549469,2376431362,0,4,197585200,2377,27,0.59,18.0756205,73.9830222,684.82,0.192,140.3922,-0.048,0,0
4026,549617,2376631438,0,4,197585400,2377,27,0.59,18.0756203,73.9830225,684.83,0.187,124.9517,0.01,0,0
4027,549755,2376831393,0,4,197585600,2377,27,0.59,18.0756201,73.9830228,684.85,0.212,119.239,-0.012,0,0
4028,549895,2377031381,0,4,197585800,2377,27,0.59,18.0756199,73.9830231,684.87,0.228,112.3085,-0.034,0,0
4029,550033,2377231389,0,4,197586000,2377,27,0.59,18.0756197,73.9830235,684.91,0.213,108.9076,-0.154,0,0
4030,550171,2377431359,0,4,197586200,2377,27,0.59,18.0756195,73.9830238,684.95,0.16,108.9076,-0.123,0,0
4031,550319,2377631488,0,4,197586400,2377,27,0.59,18.0756194,73.9830241,684.97,0.179,98.36734,-0.049,0,0
4032,550460,2377831433,0,4,197586600,2377,27,0.59,18.0756193,73.9830244,684.98,0.124,98.36734,-0.01,0,0
4033,550600,2378031391,0,4,197586800,2377,27,0.59,18.0756191,73.9830246,685,0.188,106.9843,-0.028,0,0
4034,550737,2378231393,0,4,197587000,2377,27,0.59,18.0756189,73.9830249,685.03,0.141,106.9843,-0.014,0,0
4035,550876,2378431373,0,4,197587200,2377,27,0.59,18.0756188,73.9830251,685.05,0.064,106.9843,-0.015,0,0
4036,551024,2378631439,0,4,197587400,2377,27,0.59,18.0756187,73.9830252,685.08,0.062,106.9843,-0.125,0,0
4037,551162,2378831387,0,4,197587600,2377,27,0.59,18.0756187,73.9830252,685.12,0.097,106.9843,-0.13,0,0
4038,551301,2379031326,0,4,197587800,2377,27,0.59,18.0756189,73.9830253,685.15,0.131,106.9843,-0.173,0,0
4039,551439,2379231406,0,4,197588000,2377,27,0.59,18.075619,73.9830253,685.19,0.056,106.9843,-0.11,0,0
4040,551578,2379431363,0,4,197588200,2377,27,0.59,18.075619,73.9830253,685.23,0.023,106.9843,-0.057,0,0
4041,551728,2379631597,0,4,197588400,2377,27,0.59,18.0756189,73.9830252,685.25,0.07600001,106.9843,-0.037,0,0
4042,551866,2379831416,0,4,197588600,2377,27,0.59,18.0756188,73.9830251,685.26,0.057,106.9843,-0.015,0,0
4043,552005,2380031417,0,4,197588800,2377,27,0.59,18.0756187,73.9830249,685.28,0.154,181.412,-0.036,0,0
4044,552143,2380231385,0,4,197589000,2377,27,0.59,18.0756186,73.9830247,685.29,0.118,181.412,0.093,0,0
4045,552282,2380431345,0,4,197589200,2377,27,0.59,18.0756185,73.9830244,685.29,0.141,181.412,0.08400001,0,0
4046,552431,2380631439,0,4,197589400,2377,27,0.59,18.0756185,73.9830242,685.29,0.147,181.412,0.141,0,0
4047,552570,2380831389,0,4,197589600,2377,27,0.59,18.0756185,73.983024,685.32,0.128,181.412,-0.043,0,0
4048,552709,2381031361,0,4,197589800,2377,27,0.59,18.0756184,73.9830239,685.35,0.133,181.412,0.01,0,0
4049,552847,2381231401,0,4,197590000,2377,27,0.59,18.0756183,73.9830236,685.37,0.142,181.412,0.122,0,0
4050,552986,2381431414,0,4,197590200,2377,27,0.59,18.0756182,73.9830234,685.39,0.199,231.8717,-0.025,0,0
4051,553134,2381631441,0,4,197590400,2377,27,0.59,18.0756181,73.9830231,685.43,0.191,251.5428,0.021,0,0
4052,553274,2381831388,0,4,197590600,2377,27,0.59,18.075618,73.9830227,685.45,0.248,263.745,0.079,0,0
4053,553413,2382031405,0,4,197590800,2377,27,0.59,18.075618,73.9830223,685.46,0.25,266.9608,0.087,0,0
4054,553551,2382231421,0,4,197591000,2377,27,0.59,18.0756179,73.9830219,685.48,0.227,265.8269,0.066,0,0
4055,553690,2382431327,0,4,197591200,2377,27,0.59,18.0756177,73.9830216,685.5,0.137,265.8269,0.052,0,0
4056,553838,2382631431,0,4,197591400,2377,27,0.59,18.0756176,73.9830213,685.53,0.15,264.0564,-0.02,0,0
4057,553976,2382831473,0,4,197591600,2377,27,0.59,18.0756175,73.9830211,685.57,0.163,267.586,0.055,0,0
4058,554118,2383031382,0,4,197591800,2377,27,0.59,18.0756174,73.9830209,685.6,0.05,267.586,0.126,0,0
4059,554255,2383231398,0,4,197592000,2377,27,0.59,18.0756174,73.9830209,685.59,0.032,267.586,0.189,0,0
4060,554395,2383431369,0,4,197592200,2377,27,0.59,18.0756174,73.9830208,685.59,0.043,267.586,0.103,0,0
4061,554543,2383631386,0,4,197592400,2377,27,0.59,18.0756173,73.9830207,685.59,0.026,267.586,0.079,0,0
4062,554681,2383831401,0,4,197592600,2377,27,0.59,18.0756172,73.9830208,685.61,0,267.586,0.051,0,0
4063,554820,2384031391,0,4,197592800,2377,27,0.59,18.0756172,73.9830209,685.62,0.056,267.586,0.097,0,0
4064,554957,2384231411,0,4,197593000,2377,27,0.59,18.0756173,73.9830211,685.62,0.104,267.586,0.066,0,0
4065,555097,2384431352,0,4,197593200,2377,27,0.59,18.0756173,73.9830214,685.62,0.111,267.586,0.105,0,0
4066,555247,2384631577,0,4,197593400,2377,27,0.59,18.0756173,73.9830217,685.63,0.145,267.586,0.139,0,0
4067,555385,2384831383,0,4,197593600,2377,27,0.59,18.0756172,73.983022,685.64,0.135,267.586,0.058,0,0
4068,555524,2385031373,0,4,197593800,2377,27,0.59,18.0756171,73.9830223,685.67,0.132,267.586,0.031,0,0
4069,555661,2385231406,0,4,197594000,2377,27,0.59,18.075617,73.9830226,685.69,0.151,267.586,-0.006,0,0
4070,555801,2385431371,0,4,197594200,2377,27,0.59,18.0756168,73.9830229,685.71,0.131,267.586,0.048,0,0
4071,555949,2385631433,0,4,197594400,2377,27,0.59,18.0756166,73.983023,685.72,0.141,267.586,-0.079,0,0
4072,556087,2385831375,0,4,197594600,2377,27,0.59,18.0756163,73.9830232,685.74,0.172,267.586,-0.059,0,0
4073,556225,2386031429,0,4,197594800,2377,27,0.59,18.075616,73.9830234,685.76,0.15,267.586,-0.08800001,0,0
4074,556362,2386231446,0,4,197595000,2377,27,0.59,18.0756158,73.9830236,685.78,0.135,267.586,-0.029,0,0
4075,556502,2386431407,0,4,197595200,2377,27,0.59,18.0756155,73.9830237,685.8,0.098,267.586,-0.044,0,0
4076,556651,2386631414,0,4,197595400,2377,27,0.59,18.0756153,73.9830238,685.84,0.119,267.586,-0.089,0,0
4077,556789,2386831429,0,4,197595600,2377,27,0.59,18.0756151,73.9830239,685.85,0.08000001,267.586,-0.046,0,0
4078,556928,2387031450,0,4,197595800,2377,27,0.59,18.075615,73.983024,685.87,0.042,267.586,0.004,0,0
4079,557065,2387231444,0,4,197596000,2377,27,0.59,18.0756149,73.983024,685.86,0.023,267.586,-0.022,0,0
4080,557204,2387431411,0,4,197596200,2377,27,0.59,18.075615,73.9830241,685.87,0.093,267.586,-0.026,0,0
4081,557353,2387631445,0,4,197596400,2377,27,0.59,18.0756152,73.983024,685.88,0.17,267.586,-0.048,0,0
4082,557491,2387831338,0,4,197596600,2377,27,0.59,18.0756155,73.983024,685.87,0.227,316.8047,-0.072,0,0
4083,557633,2388031376,0,4,197596800,2377,27,0.59,18.0756159,73.983024,685.88,0.247,346.9403,-0.039,0,0
4084,557770,2388231432,0,4,197597000,2377,27,0.59,18.0756163,73.983024,685.87,0.245,2.10756,-0.066,0,0
4085,557909,2388431345,0,4,197597200,2377,27,0.59,18.0756167,73.9830241,685.87,0.225,4.46673,-0.09200001,0,0
4086,558058,2388631464,0,4,197597400,2377,27,0.59,18.0756171,73.9830241,685.86,0.179,3.03895,0.004,0,0
4087,558196,2388831363,0,4,197597600,2377,27,0.59,18.0756174,73.9830241,685.84,0.13,3.03895,0.009000001,0,0
4088,558335,2389031417,0,4,197597800,2377,27,0.59,18.0756176,73.9830242,685.82,0.044,3.03895,0.116,0,0
4089,558472,2389231437,0,4,197598000,2377,27,0.59,18.0756176,73.9830242,685.78,0.021,3.03895,0.143,0,0
4090,558611,2389431369,0,4,197598200,2377,27,0.59,18.0756176,73.9830242,685.73,0.038,3.03895,0.115,0,0
4091,558764,2389631539,0,4,197598400,2377,27,0.59,18.0756177,73.9830242,685.68,0.068,3.03895,0.237,0,0
4092,558902,2389831401,0,4,197598600,2377,27,0.59,18.0756178,73.9830242,685.6,0.022,3.03895,0.246,0,0
4093,559041,2390031412,0,4,197598800,2377,27,0.59,18.0756178,73.9830243,685.53,0.057,3.03895,0.301,0,0
4094,559178,2390231451,0,4,197599000,2377,27,0.59,18.0756179,73.9830244,685.47,0.162,20.90837,0.275,0,0
4095,559317,2390431465,0,4,197599200,2377,27,0.59,18.075618,73.9830245,685.36,0.08400001,20.90837,0.483,0,0
4096,559467,2390631519,0,4,197599400,2377,27,0.59,18.0756182,73.9830246,685.2,0.249,21.63648,0.531,0,0
4097,559606,2390831457,0,4,197599600,2377,27,0.59,18.0756184,73.9830248,685.12,0.14,21.63648,0.401,0,0
4098,559745,2391031413,0,4,197599800,2377,27,0.59,18.0756183,73.983025,685.04,0.211,62.24555,0.361,0,0
4099,559882,2391231450,0,4,197600000,2377,27,0.59,18.0756182,73.983025,684.92,0.066,62.24555,0.415,0,0
4100,560021,2391431417,0,4,197600200,2377,27,0.59,18.0756181,73.9830251,684.84,0.103,62.24555,0.375,0,0
4101,560169,2391631453,0,4,197600400,2377,27,0.59,18.0756181,73.9830251,684.74,0.032,62.24555,0.466,0,0
4102,560308,2391831442,0,4,197600600,2377,27,0.59,18.0756181,73.9830248,684.6,0.187,359.1329,0.5420001,0,0
4103,560447,2392031379,0,4,197600800,2377,27,0.59,18.0756183,73.9830245,684.46,0.206,321.2042,0.682,0,0
4104,560584,2392231435,0,4,197601000,2377,27,0.59,18.0756184,73.9830243,684.31,0.062,321.2042,0.814,0,0
4105,560723,2392431452,0,4,197601200,2377,27,0.59,18.0756185,73.9830242,684.12,0.061,321.2042,0.78,0,0
4106,560871,2392631412,0,4,197601400,2377,27,0.59,18.0756186,73.9830241,683.94,0.153,321.2042,0.7780001,0,0
4107,561010,2392831400,0,4,197601600,2377,27,0.59,18.0756187,73.9830239,683.8,0.162,321.2042,0.625,0,0
4108,561149,2393031408,0,4,197601800,2377,27,0.59,18.0756189,73.9830237,683.68,0.167,321.2042,0.73,0,0
4109,561289,2393231430,0,4,197602000,2377,27,0.59,18.0756191,73.9830235,683.58,0.141,321.2042,0.481,0,0
4110,561428,2393431402,0,4,197602200,2377,27,0.59,18.0756192,73.9830235,683.52,0.067,321.2042,0.446,0,0
4111,561576,2393631406,0,4,197602400,2377,27,0.59,18.0756194,73.9830236,683.43,0.178,0.89296,0.548,0,0
4112,561715,2393831447,0,4,197602600,2377,27,0.59,18.0756196,73.9830238,683.28,0.162,24.6505,0.724,0,0
4113,561854,2394031463,0,4,197602800,2377,27,0.59,18.0756198,73.9830242,683.17,0.202,52.76198,0.577,0,0
4114,561991,2394231436,0,4,197603000,2377,27,0.59,18.0756201,73.9830244,683.01,0.3,23.6644,0.656,0,0
4115,562130,2394431389,0,4,197603200,2377,27,0.59,18.0756204,73.9830245,682.92,0.04,23.6644,0.541,0,0
4116,562280,2394631520,0,4,197603400,2377,27,0.59,18.0756206,73.9830246,682.81,0.251,29.58935,0.6390001,0,0
4117,562419,2394831389,0,4,197603600,2377,27,0.59,18.0756208,73.983025,682.67,0.255,48.08042,0.64,0,0
4118,562558,2395031394,0,4,197603800,2377,27,0.59,18.075621,73.9830253,682.54,0.126,48.08042,0.664,0,0
4119,562695,2395231443,0,4,197604000,2377,27,0.59,18.0756212,73.9830255,682.38,0.132,48.08042,0.691,0,0
4120,562834,2395431387,0,4,197604200,2377,27,0.59,18.0756213,73.9830258,682.25,0.242,61.80674,0.826,0,0
4121,562983,2395631354,0,4,197604400,2377,27,0.59,18.0756214,73.9830263,682.07,0.277,65.53884,0.936,0,0
4122,563121,2395831424,0,4,197604600,2377,27,0.59,18.0756214,73.9830266,681.91,0.131,65.53884,0.8060001,0,0
4123,563261,2396031441,0,4,197604800,2377,27,0.59,18.0756211,73.9830267,681.76,0.139,65.53884,0.8420001,0,0
4124,563398,2396231385,0,4,197605000,2377,27,0.59,18.0756209,73.9830271,681.68,0.21,81.255,0.6210001,0,0
4125,563537,2396431394,0,4,197605200,2377,27,0.59,18.0756209,73.9830274,681.56,0.13,81.255,0.623,0,0
4126,563685,2396631435,0,4,197605400,2377,27,0.59,18.075621,73.9830274,681.41,0.111,81.255,0.603,0,0
4127,563823,2396831388,0,4,197605600,2377,27,0.59,18.0756211,73.9830272,681.26,0.205,8.34771,0.632,0,0
4128,563963,2397031365,0,4,197605800,2377,27,0.59,18.0756211,73.983027,681.19,0.195,282.5081,0.603,0,0
4129,564100,2397231427,0,4,197606000,2377,27,0.59,18.0756209,73.9830268,681.09,0.188,259.136,0.389,0,0
4130,564239,2397431381,0,4,197606200,2377,27,0.59,18.0756208,73.9830265,681.03,0.186,262.6635,0.454,0,0
4131,564387,2397631398,0,4,197606400,2377,27,0.59,18.0756209,73.9830264,680.94,0.023,262.6635,0.428,0,0
4132,564525,2397831411,0,4,197606600,2377,27,0.59,18.0756209,73.9830266,680.89,0.187,174.9791,0.432,0,0
4133,564665,2398031378,0,4,197606800,2377,27,0.59,18.075621,73.9830267,680.76,0.066,174.9791,0.53,0,0
4134,564805,2398231391,0,4,197607000,2377,26,0.6,18.075621,73.9830264,680.63,0.289,227.429,0.493,0,0
