,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2099,134671.0,955270121.0,0.3693262,4.535406,0.004063313,-1.977207,0.4423251,-0.04690722,-9.844725,-0.9879619,0.0322306,-2.891426,-1.288605,0.2770969,0.005909167
2100,134734.0,955370168.0,1.570569,5.43764,0.003373016,-3.197308,0.1249507,-0.04790625,-9.205611,-1.935812,0.03454106,-0.5283726,54.32901,0.2770106,0.01415541
2101,134797.0,955470189.0,-0.08031534,5.22993,0.002081072,-2.865513,-1.091947,-0.04736817,-8.252117,-2.756233,0.03795949,2.362783,-37.78458,0.2767792,0.0158314
2102,134861.0,955570136.0,-2.591098,4.718072,-0.005256708,-3.346449,-1.67045,-0.046729,-7.139965,-3.2676790000000002,0.04209841,3.664356,82.28217,0.2776781,0.007581051
2103,134924.0,955670156.0,-3.968155,2.246158,-0.002911519,-2.159631,-2.00142,-0.04259324,-5.653621,-3.702184,0.04682912,6.348826,74.6767,0.278664,0.02028336
2104,134985.0,955770124.0,-2.681112,0.4726574,0.001315072,-0.7222798,-1.422802,-0.04324684,-3.981791,-4.348671,0.05205233,4.352298,12.7697,0.2775694,0.007687869
2105,135049.0,955870134.0,-1.038006,0.1326755,0.00534879,-1.019376,-0.5797719,-0.0434164,-2.183475,-4.773751,0.05781661,2.908954,-0.8419037,0.2772075,0.005658702
2106,135111.0,955970158.0,-0.2593805,1.304509,0.004359889,-1.068921,0.3159085,-0.04576895,-0.2046015,-4.896414,0.06411099,4.806733,-26.62106,0.2776985,0.008163103
2107,135173.0,956070148.0,0.227723,3.373356,-0.002512447,-0.7829339,0.483485,-0.04550015,1.694374,-4.777427,0.07053407,5.736433,140.5311,0.2782548,0.008645359
2108,135236.0,956170109.0,0.2925671,4.042962,-0.004779363,-0.9075691,0.6463184,-0.0467691,3.962189,-5.159492,0.07699882,4.126524,5.881119,0.2770351,0.01548164
2109,135299.0,956270149.0,0.4149122,3.094006,-0.0008826982,-1.417278,-0.04998789,-0.0447052,5.692778,-4.47274,0.08277479,0.7737604,48.92845,0.2762281,0.013439
2110,135362.0,956370153.0,-0.3860186,1.808871,0.001976033,-0.8367358,-1.068203,-0.04124641,7.310333,-3.590833,0.08747128,-0.6520278,29.27999,0.2760368,0.006827664
2111,135425.0,956470194.0,-1.724164,1.939848,-0.004934088,-1.060372,-0.04812085,-0.0467184,8.524615,-2.976559,0.0908001,0.7680298,43.81762,0.2765539,0.008544882
2112,135489.0,956570165.0,-1.594179,-0.1199198,0.002676222,-1.386304,1.050745,-0.05257457,9.463119,-2.048716,0.09291665,1.390208,1.687813,0.2764079,0.008373597
2113,135552.0,956670135.0,0.5453862,-0.2155623,0.004608606,-1.693504,-0.8082726,-0.04423612,9.978165,-1.197607,0.09403454,2.713815,-5.322266,0.2771249,0.02049541
2114,135613.0,956770167.0,1.636802,0.6431153,0.005145273,-0.7398221,-1.708525,-0.04155791,10.02308,-0.5344192,0.09440818,3.243093,-22.15071,0.2771858,0.01260042
2115,135677.0,956870118.0,0.9299098,1.46584,0.006430482,0.5423804,-0.565636,-0.04500395,10.10674,0.1199602,0.09421726,3.458729,-36.34052,0.2763374,0.01168142
2116,135739.0,956970140.0,0.9288793,2.787388,-0.0007282074,0.6486847,-0.9858,-0.03883121,9.967164,0.8458373,0.09327547,2.960333,-27.07043,0.2765112,0.005663272
2117,135801.0,957070117.0,0.2749646,2.846017,-0.005101179,1.463088,-0.5536908,-0.03821596,9.303769,1.559101,0.09138469,1.718216,104.3006,0.2776145,0.002750375
2118,135864.0,957170113.0,-0.6857589,0.7296429,0.0002966425,1.132843,0.7491097,-0.04313457,8.441034,2.259543,0.08841227,0.6351739,-9.305954,0.2767751,0.01278575
2119,135927.0,957270155.0,-0.7852338,-1.656503,0.009084979,1.188129,0.6841488,-0.04382636,7.494145,2.932782,0.08458595,-0.6685946,-2.74725,0.276755,0.008448298
2120,135990.0,957370133.0,-0.5742362,-0.5347043,0.001711966,0.0898582,-0.1939842,-0.04040614,6.233282,3.288948,0.08033571,0.5617153,19.71903,0.2768491,0.002140554
2121,136053.0,957470160.0,1.194915,-0.9413867,0.008680854,-0.4264032,0.2043546,-0.04305889,4.779733,3.652592,0.07577821,3.286699,-13.88578,0.2771718,0.00737908
2122,136117.0,957570097.0,2.518826,1.052909,0.005487914,-0.246003,-0.574057,-0.04072552,3.118326,3.822842,0.07111035,0.5373985,56.99921,0.2763451,0.01211866
2123,136180.0,957670168.0,2.05577,2.143547,0.002982281,-1.028538,-1.0722,-0.03916009,1.586212,4.029902,0.06654144,-0.2705813,-22.70823,0.2754562,0.01091912
2124,136244.0,957770166.0,0.8356826,1.65985,0.0020648,0.02247004,-1.452416,-0.03870662,0.08213976,3.958783,0.06175404,-2.46005,47.46809,0.2756258,0.0009705042
2125,136308.0,957870123.0,-1.729197,2.177407,-0.007740337,0.6729411,-1.443719,-0.03694072,-1.444895,3.567806,0.0571637,-2.864926,-1.620293,0.2751061,0.005107908
2126,136370.0,957970161.0,-1.711159,-0.4117988,-0.001704157,0.7769748,-1.283294,-0.03417425,-2.715298,3.343707,0.05302162,-6.132442,17.30175,0.2745697,0.006679967
2127,136432.0,958070110.0,-1.478008,-2.353614,0.00454462,2.059339,-0.8612266,-0.03310667,-4.023385,3.128693,0.04907188,-8.952368,-18.73932,0.2737384,0.009645254
2128,136497.0,958170151.0,0.0536823,-3.032145,0.0123085,3.392651,-0.09037443,-0.03328115,-5.122107,2.487126,0.04588782,-10.26177,-57.4748,0.2733659,0.009124181
2129,136559.0,958270151.0,1.065686,-0.6906245,0.006307595,2.726088,1.147844,-0.03681919,-5.992358,1.730081,0.04378472,-10.82987,-74.33214,0.2725113,0.00366639
2130,136623.0,958370207.0,1.94625,1.574874,9.814743e-05,1.445713,1.002367,-0.03613684,-6.509995,0.9070184,0.04259798,-11.38031,62.91962,0.2722103,0.01462838
2131,136686.0,958470144.0,1.092772,1.050927,0.002817136,2.231865,0.3999203,-0.03575672,-6.61903,-0.003336204,0.0427604,-5.099272,-31.26917,0.2727541,0.01077943
2132,136752.0,958570134.0,0.0165032,-0.3225129,0.006340372,2.127701,0.2464931,-0.03587582,-6.375459,-0.9326189,0.04403631,0.1882021,-8.8027,0.2739106,0.009559836
2133,136815.0,958670112.0,-1.268764,-0.2781486,0.001715101,1.717402,-0.1955544,-0.03275787,-5.782185,-1.606947,0.04619701,3.341861,31.69823,0.2748047,0.01476412
2134,136876.0,958770082.0,-2.325507,0.401656,-0.005264997,1.702241,-0.3169039,-0.03224893,-4.874747,-2.17753,0.04901785,5.727395,-36.30695,0.2745986,0.003180452
2135,136940.0,958870147.0,-0.2676356,-2.458521,0.009063413,2.180433,0.07788159,-0.03263434,-4.150833,-2.274553,0.051884,7.383206,-11.40337,0.2751986,0.003811036
2136,137002.0,958970201.0,0.7530952,-3.128975,0.01428167,1.830326,0.757259,-0.03402298,-3.312232,-1.980656,0.05451375,8.191157,4.329586,0.2758747,0.006169114
2137,137064.0,959070200.0,2.27196,-2.433957,0.01679322,0.9698601,1.894845,-0.03883224,-2.532053,-1.703207,0.05687705,9.843067,-6.124496,0.2762454,0.01545529
2138,137127.0,959170145.0,2.096928,1.133621,0.004157562,0.7720562,1.592441,-0.03940515,-1.73343,-1.747393,0.05884754,9.453197,-3.288937,0.2762922,0.01323108
2139,137189.0,959270183.0,1.860825,1.181396,0.005581933,0.4446033,0.2331979,-0.03643451,-1.253439,-1.718131,0.0605425,8.914735,-40.98015,0.2757704,0.0115549
2140,137253.0,959370145.0,0.2034011,0.6456022,0.005167212,0.003517947,-1.029496,-0.03143976,-0.8006503,-0.9675199,0.06200056,5.347202,75.15869,0.2753338,0.004433637
2141,137316.0,959470109.0,-0.4169527,-0.9802188,0.009537033,1.038828,-0.5673089,-0.03254129,-0.1800426,-1.090675,0.06298463,2.56811,15.23819,0.2744244,0.009950005
2142,137380.0,959570152.0,-0.342823,-0.5224621,0.00423928,1.277251,-0.3333095,-0.03192496,-0.16126,-0.1020732,0.0632335,2.28543,-42.26913,0.2740465,0.01325553
2143,137443.0,959670155.0,1.25849,-1.2734,0.01043493,1.753034,0.1143497,-0.03370598,-0.1692941,0.1537259,0.06261922,-0.4690153,72.91622,0.2736591,0.01069788
2144,137504.0,959770126.0,1.807576,-1.319552,0.01504999,0.6468039,0.1122259,-0.03330777,-0.5351818,0.9131123,0.06127642,-1.228356,-60.14566,0.2727762,0.002324082
2145,137568.0,959870127.0,2.389101,-0.9713504,0.0176558,0.4951938,-0.5480676,-0.03109731,-1.016216,1.501019,0.05924587,-5.196961,74.98178,0.2723429,0.01204555
2146,137629.0,959970132.0,1.233303,1.211368,0.00633466,0.6518708,-0.00192446,-0.03351064,-1.609471,1.621064,0.0568398,-4.381431,-51.38607,0.271986,0.01033159
2147,137692.0,960070126.0,1.2401,0.8094641,0.007268901,1.600233,-0.2096988,-0.03195371,-2.430859,1.548204,0.05440671,-3.798368,43.24656,0.2722235,0.01533904
2148,137755.0,960170190.0,0.1063225,0.6973504,0.006011405,0.5250883,0.3558882,-0.03334362,-3.152699,1.654984,0.05207848,-0.174582,-60.53247,0.2719778,0.002995846
2149,137817.0,960270174.0,0.3460394,-0.9331824,0.01287288,-0.11866,0.8509438,-0.03516973,-3.691519,1.307288,0.05016658,0.2726323,66.59775,0.2723136,0.01090494
2150,137880.0,960370150.0,-0.4403172,-1.044836,0.01094582,0.2311449,0.6041054,-0.03625015,-4.178876,1.371701,0.04856096,4.272528,-31.78873,0.2730117,0.009994652
2151,137944.0,960470143.0,1.699885,-0.9715853,0.01264283,0.4343918,0.2507419,-0.03541661,-4.782491,1.226282,0.0470317,7.176517,63.16681,0.2735266,0.01040024
2152,138008.0,960570116.0,1.608992,0.5152898,0.01017078,-0.5475333,1.097973,-0.03933043,-5.241015,1.243176,0.04548126,9.638916,29.09727,0.2740089,0.01219057
2153,138074.0,960670136.0,-0.4782612,2.018073,0.00317096,-1.585294,1.019452,-0.04209446,-5.646008,1.416564,0.04386982,12.4187,-73.15521,0.2747273,0.005292842
2154,138135.0,960770176.0,-2.563466,1.694554,-0.0006067315,-2.287701,0.8723715,-0.04425031,-6.258519,1.059112,0.04231942,12.42788,18.84508,0.2747325,0.004559709
2155,138198.0,960870160.0,-2.557699,-1.131658,0.00452138,-2.840755,-0.6284136,-0.04082515,-6.562449,0.9037874,0.04102672,11.68126,18.35737,0.274904,0.006507973
2156,138260.0,960970144.0,-1.142327,-2.946219,0.01097395,-2.906157,-0.3471432,-0.04377814,-6.671651,0.3677482,0.04014406,8.849973,49.66497,0.2746057,0.008322851
2157,138323.0,961070166.0,-0.265927,-2.700045,0.01449351,-2.673543,-0.5092885,-0.04394503,-7.055283,0.2152191,0.03984996,7.270741,2.666664,0.2740393,0.01443739
2158,138386.0,961170091.0,0.1406617,-1.116682,0.01295261,-3.358224,-0.3225907,-0.0452041,-6.868481,-0.274065,0.04026083,5.567766,-13.46731,0.2742655,0.009751313
2159,138448.0,961270145.0,-0.7271523,1.385792,0.002602126,-3.128212,-0.2092448,-0.04712459,-6.45249,-0.840512,0.04139813,3.638502,-22.52817,0.2739942,0.01177374
2160,138511.0,961370138.0,-0.7073663,1.407849,-0.00023566,-2.534572,-0.3304061,-0.04634344,-6.010079,-1.589378,0.04309056,1.854763,38.23061,0.2743739,0.0120038
2161,138575.0,961470132.0,-0.7822344,-0.1561654,0.004179688,-2.040792,-1.220818,-0.04245076,-5.590321,-1.432313,0.04492496,-0.03168933,32.91464,0.2739367,0.01264502
2162,138639.0,961570149.0,-0.2781649,-3.053344,0.01677806,-1.054524,-1.932317,-0.03803468,-4.833745,-1.514,0.04667046,-1.085946,-73.13271,0.2733204,0.007989335
2163,138702.0,961670166.0,1.283131,-3.89198,0.02277187,-0.7304165,-0.6961686,-0.04066604,-4.220371,-1.345319,0.04821843,-3.714204,20.05196,0.2731407,0.01225209
2164,138763.0,961770149.0,3.817684,-2.823126,0.02465596,0.4043536,-0.5606138,-0.03884804,-3.767587,-1.718944,0.05017206,-2.666694,11.63759,0.2733224,0.006121615
2165,138827.0,961870140.0,6.078515,-1.565799,0.02894354,-0.08413771,-0.3366523,-0.03801175,-2.721369,-2.384838,0.05274284,-0.9383225,-37.62102,0.2734782,0.003427468
2166,138888.0,961970171.0,5.752389,0.7262609,0.02634268,-0.09644821,0.5833624,-0.04281476,-1.858927,-2.235597,0.05568454,-2.149101,-14.59236,0.2730802,0.01048826
2167,138951.0,962070131.0,5.478507,1.319368,0.02516471,-0.3347929,0.190798,-0.04161086,-1.040295,-2.380141,0.05852414,-1.61037,-33.50143,0.2732214,0.003493464
2168,139014.0,962170115.0,2.589392,5.039744,0.005553662,-0.2774305,0.2194963,-0.04299672,-0.2460041,-1.98493,0.06110236,-1.662157,-13.47275,0.2732823,0.005081464
2169,139079.0,962270114.0,1.817211,3.269836,0.00882421,-0.8528804,-0.5478242,-0.03908114,0.3092797,-1.202609,0.06269167,-2.553327,90.31239,0.2726882,0.009295034
2170,139142.0,962370139.0,-0.1225599,1.479354,0.01057467,0.3583535,-0.9315271,-0.03702307,0.65385,-0.4784561,0.06339072,-0.3701758,-46.42057,0.2723875,0.005685248
2171,139205.0,962470147.0,-0.9681594,-0.2351938,0.01363713,-0.05611141,-1.046718,-0.03496114,0.8788996,-0.03411986,0.0631593,-1.363058,40.62481,0.2717642,0.01224077
2172,139270.0,962570125.0,-2.602293,1.33694,0.001698905,0.613438,0.4045989,-0.0409261,0.6675559,0.4751921,0.06239476,-3.07968,-54.16479,0.2709685,0.006469883
2173,139333.0,962670168.0,-1.957375,0.2944554,0.005882219,0.1294131,0.7563965,-0.04196084,0.6137037,0.4348097,0.06158825,-7.007952,69.97814,0.270618,0.009652382
2174,139394.0,962770180.0,-2.054814,-0.3846363,0.008037261,-0.03355717,1.083343,-0.04524416,0.183057,1.011313,0.06042574,-8.796223,-102.4584,0.269304,0.01140371
2175,139461.0,962870184.0,-1.588329,-1.364156,0.01297887,-1.42992,0.9387822,-0.04716148,0.1027181,0.5124446,0.05930444,-11.78618,-18.11113,0.269304,0.008794494
2176,139522.0,962970131.0,-1.815512,-0.8036482,0.009280398,-2.959167,0.6437271,-0.04933329,-0.3708693,0.9320278,0.05829955,-9.349541,-42.43107,0.269488,0.006535824
2177,139585.0,963070161.0,-0.2181196,-0.8279012,0.00976458,-3.23509,-0.4589997,-0.04868458,-0.60234,0.6783609,0.05736883,-6.752841,-9.541512,0.2703998,0.008641235
2178,139649.0,963170119.0,-0.1375741,-1.06369,0.01380352,-3.618922,-1.41919,-0.04687781,-0.7258303,0.4783125,0.05678161,-0.4851474,-51.16673,0.2720798,0.02554101
2179,139711.0,963270139.0,-0.3688547,0.1095539,0.01162521,-3.085064,-1.32275,-0.04767433,-1.001637,0.5941182,0.0563721,4.29335,57.83319,0.2733736,0.01462617
2180,139774.0,963370103.0,-1.034992,0.5544426,0.008924528,-2.588482,-0.6578589,-0.0497324,-1.179511,0.5233588,0.05587117,7.475393,-59.7949,0.2731762,0.01005575
2181,139837.0,963470154.0,-1.985092,2.245827,-0.00284435,-3.031653,0.521817,-0.05474113,-1.462886,0.793289,0.05521528,5.666005,19.81564,0.2722405,0.02082045
2182,139902.0,963570150.0,-2.317897,0.5849445,0.00297075,-2.829395,-0.08811115,-0.05315065,-1.600001,0.4719518,0.05456641,4.439583,15.26814,0.2721259,0.01048324
2183,139965.0,963670182.0,-1.806594,-1.829375,0.01233754,-3.04489,-0.5193763,-0.05229202,-1.737731,0.3778244,0.05419624,2.75343,-15.67173,0.2720315,0.007784063
2184,140026.0,963770207.0,-1.372083,-2.28,0.01456791,-1.897599,-0.822284,-0.0511691,-1.832421,0.3715266,0.05382593,-1.247769,20.45317,0.2716311,0.008085056
2185,140093.0,963870136.0,-1.147809,-0.5824633,0.007430134,-2.507601,-0.2369426,-0.05394059,-1.683382,-0.4270886,0.05392215,-4.131712,33.17347,0.2704366,0.02498682
2186,140154.0,963970163.0,-1.311913,1.162949,0.0006418107,-1.964788,-0.005448374,-0.05518854,-1.648671,-0.7876226,0.05485772,-8.808605,60.10027,0.2692373,0.005226289
2187,140217.0,964070124.0,-0.9922411,-0.6162987,0.01028972,-1.310651,-1.672924,-0.04748625,-1.104366,-1.184615,0.05627641,-10.25102,-52.20051,0.2692052,0.01123365
2188,140280.0,964170101.0,0.4281172,-3.204117,0.02155555,-0.5990129,-1.593585,-0.04665602,-0.601667,-1.168889,0.05793628,-13.89074,-64.8755,0.2688115,0.006277206
2189,140342.0,964270178.0,0.7370871,-0.9412571,0.01324726,-0.7770879,-0.5765465,-0.04758898,-0.08926366,-1.105508,0.05944755,-15.43376,-36.12022,0.268439,0.008575967
2190,140405.0,964370138.0,1.766899,0.1639969,0.01260561,-0.6688524,1.013414,-0.05230711,0.1997551,-0.9243463,0.06062062,-14.3017,-91.0779,0.2688752,0.005048176
2191,140468.0,964470174.0,2.818649,-0.2668164,0.01651537,-1.559565,0.6990886,-0.05120066,0.5134731,-0.8559451,0.06173484,-11.74028,10.04543,0.2689576,0.01698637
2192,140532.0,964570097.0,3.414545,-0.3438813,0.02132304,-1.147515,-1.151214,-0.04468125,0.8342254,-0.5712493,0.06242381,-8.323555,-68.37406,0.2686339,0.01428908
2193,140596.0,964670140.0,2.573895,0.5912402,0.01677898,1.107981,-2.117331,-0.03962253,0.7915405,-0.07062653,0.06266715,-4.441685,5.185986,0.2696594,0.01518958
2194,140657.0,964770147.0,3.513935,0.4785569,0.01909133,1.815401,-0.6467261,-0.0408055,0.8836774,-0.1292498,0.06255904,-0.3790993,38.36918,0.2706371,0.01196575
2195,140721.0,964870137.0,3.187095,1.314856,0.0154576,1.493332,1.185775,-0.04370384,0.7190768,0.5384727,0.06180942,1.705481,-18.02616,0.2707551,0.004240324
2196,140782.0,964970135.0,2.687116,0.4475071,0.0208669,1.368506,1.517667,-0.04437976,0.5110497,0.5974979,0.06064635,1.358657,-33.3703,0.2706712,0.01039865
2197,140845.0,965070172.0,1.603164,0.6619116,0.01816166,0.4995362,1.518949,-0.04751272,0.03695942,0.8653223,0.05958031,3.022084,32.98578,0.2710392,0.005214788
2198,140908.0,965170095.0,1.702381,1.042876,0.01339236,-0.2618868,1.358241,-0.04914168,-0.08258548,0.5274025,0.05843277,5.847135,-27.68812,0.2717844,0.009355879
2199,140970.0,965270229.0,0.8733058,1.591503,0.0098747,-0.5666602,0.4486551,-0.04838482,-0.5961912,0.9161304,0.05709934,7.681847,8.646584,0.2727118,0.01402409
2200,141033.0,965370157.0,1.072308,-0.4269867,0.01842805,-1.155065,-0.02130055,-0.04732629,-1.039809,1.164062,0.05563102,9.346878,40.31267,0.2727762,0.0160732
2201,141096.0,965470126.0,0.8493704,-1.138794,0.02227026,-0.3382888,-0.2113873,-0.04742653,-1.646877,1.747894,0.0536081,6.65008,-66.12167,0.2715132,0.01356839
2202,141160.0,965570214.0,1.223824,0.6601983,0.01348837,-0.277962,-0.8579789,-0.04437586,-2.381328,2.152304,0.05092485,1.20226,11.55605,0.2706711,0.01114482
2203,141224.0,965670106.0,-0.2971406,2.968833,0.003743183,-0.01868523,-0.08311898,-0.04684057,-3.359566,2.513801,0.04753313,0.03736405,-74.04852,0.2703259,0.01962267
2204,141285.0,965770160.0,-1.340005,2.118944,0.005225479,-1.175735,1.341389,-0.05360686,-4.589572,2.953466,0.0437202,-2.669932,30.43871,0.2699542,0.004398446
2205,141349.0,965870133.0,-2.839315,0.08954687,0.009296257,-1.306267,1.506449,-0.05706665,-5.986192,3.411833,0.03950775,-4.187467,-2.22702,0.2691535,0.01823903
2206,141410.0,965970131.0,-2.412389,-0.9447488,0.009204911,-1.950971,1.086428,-0.05829629,-7.154863,3.124577,0.03511227,-5.2736,-28.60289,0.2687836,0.01238334
2207,141473.0,966070115.0,-1.557604,-0.05906141,0.003780324,-2.542901,-0.1067298,-0.05653128,-8.543489,2.987763,0.03077776,-6.206418,4.187298,0.2684939,0.008393224
2208,141536.0,966170111.0,-2.176061,-0.4593839,0.006254839,-2.191491,-1.63707,-0.05153292,-9.694547,2.222591,0.02742881,-7.966258,-8.205986,0.2680512,0.003461842
2209,141598.0,966270113.0,-2.246945,-1.184715,0.007608649,-1.861293,-1.174431,-0.05269665,-10.19119,1.411772,0.02552438,-10.87766,-20.22638,0.2675581,0.02696697
2210,141661.0,966370119.0,-3.876772,0.3903768,-0.001742554,-2.198315,0.1466346,-0.05511751,-10.64562,0.9215544,0.02448426,-14.74782,2.29063,0.2652789,0.04250918
2211,141724.0,966470182.0,-3.179904,-1.11141,0.00461241,-1.356175,-0.3595518,-0.05255595,-10.53678,-0.1152531,0.02474952,-20.16737,-10.29968,0.2641224,0.0058903
2212,141788.0,966570127.0,-2.494436,-1.393424,0.007376124,-0.2475807,-0.8951999,-0.04996045,-10.25761,-1.291861,0.0262105,-20.72596,-13.88083,0.2642663,0.01497708
2213,141851.0,966670119.0,-1.816247,-1.712447,0.01047933,0.2982462,0.5549099,-0.05590675,-9.325227,-3.11957,0.02940876,-18.38301,-50.18291,0.2637871,0.01183589
2214,141913.0,966770139.0,-1.511612,0.1342515,0.003540047,-1.075009,2.187657,-0.06245187,-8.104716,-4.004393,0.03449011,-13.69048,-47.35718,0.2641255,0.01945212
2215,141977.0,966870172.0,-1.260484,1.038255,-0.001138478,-2.263791,1.131742,-0.06077462,-6.149701,-5.198868,0.04111589,-7.346912,-17.67626,0.2652216,0.008423842
2216,142038.0,966970172.0,-2.860368,0.8836198,-0.001040205,-2.189317,0.3665345,-0.06124657,-3.641121,-6.776574,0.04917773,-4.602706,21.56353,0.2650629,0.009025202
2217,142101.0,967070108.0,-2.224704,-3.131046,0.01479494,-2.45234,0.03511997,-0.06276625,-0.7908587,-7.22646,0.05859555,3.356438,16.19968,0.2672121,0.01153776
2218,142164.0,967170146.0,-0.1421599,-3.002919,0.0147284,-2.426159,-0.6696192,-0.05802423,2.512626,-7.959211,0.06896462,6.549512,48.00529,0.2676975,0.007642789
2219,142226.0,967270154.0,0.9981606,0.3404574,0.004926752,-2.029375,-0.7813469,-0.05683622,5.761946,-8.66891,0.07977065,7.166474,-6.866169,0.2672239,0.01434362
2220,142289.0,967370257.0,0.467905,0.2479411,0.01035568,-0.2481232,-0.6450908,-0.05675621,9.255321,-8.703504,0.09087045,4.949307,-54.13303,0.2666489,0.007145328
2221,142352.0,967470127.0,0.6887661,1.034128,0.005971466,-1.618473,-0.5087712,-0.05376631,12.04273,-7.381112,0.1011562,3.618622,-51.27649,0.2666739,0.02097492
2222,142416.0,967570139.0,-1.384606,1.168394,0.003654128,-1.476504,1.461897,-0.06359503,14.19415,-6.698274,0.1091467,1.111551,-13.52406,0.2660089,0.005198108
2223,142479.0,967670152.0,0.1445467,0.1827468,0.007549676,-1.814359,1.370433,-0.06525689,15.83603,-6.090212,0.1153754,2.796447,28.10822,0.2678789,0.031667
2224,142541.0,967770139.0,0.8083321,-0.1851732,0.008833285,-1.881645,1.225553,-0.06726152,17.13434,-5.160612,0.1197682,4.234552,87.61406,0.2682415,0.01965855
2225,142605.0,967870135.0,1.057752,0.01588836,0.01569819,-1.512808,1.061738,-0.06873156,18.14417,-4.491829,0.1227607,2.408475,-44.49549,0.2665715,0.01973515
2226,142669.0,967970104.0,2.584732,-0.8977982,0.02224699,-1.132269,-1.667039,-0.05400689,18.93515,-3.20377,0.1244424,-3.61972,26.72653,0.2649356,0.0151539
2227,142732.0,968070162.0,3.225765,0.2406059,0.01437935,-0.5207858,-1.255763,-0.05179879,19.4357,-2.411295,0.1250529,-10.31716,87.03861,0.262991,0.03820623
2228,142795.0,968170126.0,4.819444,-1.461586,0.02435799,-1.090361,0.344207,-0.05677328,19.65971,-0.5921153,0.1245268,-14.3782,33.52318,0.2613332,0.01703695
2229,142857.0,968270184.0,4.542928,-0.4171902,0.02432851,0.3000208,-1.047842,-0.04956876,19.46864,1.47165,0.1223279,-9.70579,-125.9187,0.2621526,0.03127065
2230,142920.0,968370098.0,3.522332,1.458953,0.01609387,21.58569,-0.03951551,-0.007002391,19.09401,1.784153,0.1192595,-3.065286,7.50246,0.2638596,0.01437948
2231,142983.0,968470132.0,3.117443,0.9294904,0.01572671,36.37452,18.1463,-0.009316009,18.31744,4.341753,0.1150188,0.9545606,76.12886,0.2635933,0.02079721
2232,143047.0,968570089.0,2.613345,0.4092895,0.02035209,18.55023,40.98389,-0.1155014,17.48321,4.488377,0.1098575,2.220567,-20.14818,0.2639903,0.0346906
2233,143110.0,968670140.0,2.304849,1.329127,0.01770303,2.455376,23.19242,-0.09548023,16.21668,5.96073,0.1043751,12.41464,20.82672,0.2698606,0.03393138
2234,143171.0,968770128.0,1.570914,3.070085,0.006011939,-8.140244,2.098331,-0.0753262,14.76455,6.990956,0.09877856,13.71234,-3.362274,0.2703636,0.01112484
2235,143236.0,968870126.0,0.2395503,1.933908,0.008092314,-17.8471,-7.951491,-0.08078445,13.06789,7.337941,0.09274753,8.924809,84.82037,0.2700255,0.01227421
2236,143297.0,968970162.0,-1.781991,2.893204,-0.001942476,-8.938217,-16.40139,-0.04072916,10.40074,7.580475,0.08613396,0.7529196,7.042789,0.2667499,0.05768661
2237,143360.0,969070076.0,0.0762677,-1.528911,0.01643591,-16.82716,-13.26457,-0.06540746,7.91049,7.687065,0.07837451,-6.116832,46.48428,0.2649648,0.009573641
2238,143423.0,969170168.0,1.917662,-6.097979,0.03832692,-26.48173,-17.88037,-0.08572212,4.734904,8.208876,0.07030345,-10.57806,34.30214,0.2634482,0.0304677
2239,143485.0,969270133.0,1.941245,-2.250341,0.02405434,-34.20363,-32.10255,-0.06597242,1.367538,7.662412,0.06166207,-9.144951,25.96188,0.2636552,0.0174981
2240,143548.0,969370155.0,1.517809,0.1223761,0.01731951,-14.28019,-37.9871,-6.313995e-05,-1.582659,7.220947,0.05352671,-4.620781,74.45059,0.2651754,0.01408327
2241,143611.0,969470174.0,1.316731,0.6677538,0.01595153,1.680822,-20.68518,-0.01117606,-4.387168,6.457913,0.04583164,0.3991182,-16.21275,0.2656498,0.007139982
2242,143675.0,969570155.0,0.1783234,1.500417,0.01138802,5.929973,0.1969931,-0.04610336,-6.985825,6.065269,0.03832673,5.185361,-51.8281,0.2674027,0.02523324
2243,143738.0,969670159.0,-1.15806,2.294474,0.004707464,4.763719,8.576328,-0.06591698,-9.254683,5.1998,0.03185232,9.213668,25.89321,0.2690316,0.009709451
2244,143799.0,969770167.0,-1.77985,0.2734835,0.009353065,1.476323,6.592976,-0.0646885,-10.94086,4.577722,0.0263569,16.08352,-3.695393,0.2703985,0.01537929
2245,143864.0,969870185.0,-0.6765204,-1.819432,0.0170977,0.4247899,1.934326,-0.05537478,-12.27272,4.333313,0.02152335,22.2118,-23.30322,0.2712879,0.008821214
2246,143925.0,969970157.0,0.9883966,-2.475219,0.02418995,1.57437,0.4706424,-0.05190336,-13.46728,4.061701,0.01723832,23.34182,55.99403,0.2711939,0.008811893
2247,143988.0,970070142.0,2.381686,-2.301956,0.02658216,4.481024,-0.02985395,-0.04564632,-17.56438,3.145994,0.01309947,22.78266,2.426338,0.2714082,0.01953316
2248,144051.0,970170107.0,1.511143,0.2779829,0.0194759,5.373177,1.320519,-0.04243878,-23.29372,2.358168,0.004639745,25.60056,14.57233,0.2722294,0.008004633
2249,144113.0,970270147.0,1.632081,1.851298,0.01391398,5.569273,3.494942,-0.04839061,-28.87289,1.586336,-0.00688893,23.65336,27.6967,0.2728664,0.01121026
2250,144176.0,970370130.0,0.7730205,1.772929,0.01311186,6.15701,3.790259,-0.04755425,-34.05278,-0.03636639,-0.01905459,26.3652,-45.18442,0.2740381,0.01955029
